Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Slovenia,SVN,..,..,0,0,0,0.1,0.1,0,0,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Solomon Islands,SLB,..,..,..,..,..,..,43.5,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,South Africa,ZAF,..,41.5,..,27.7,..,..,..,29.2,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,South Sudan,SSD,..,..,51.3,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Spain,ESP,..,..,1.1,1,1.6,1.4,1.6,1.4,1.5,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Sri Lanka,LKA,33.8,..,18.1,..,..,16.3,..,..,..,11.6,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,9.4,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Sudan,SDN,..,..,32.6,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Sweden,SWE,..,..,0.6,0.7,0.7,0.5,0.7,0.6,0.6,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Switzerland,CHE,..,..,0.1,0.1,0,0,0,0,0,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Tajikistan,TJK,..,..,22.5,..,..,..,..,..,18.9,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Tanzania,TZA,..,78.8,..,..,57.8,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Thailand,THA,27.9,17,4.7,4.1,2.7,2.9,2.3,2,1.2,1.5,1.4,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Timor-Leste,TLS,..,..,..,..,..,..,..,51.5,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Togo,TGO,..,..,..,..,58.7,..,..,..,56.2,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Tonga,TON,..,..,9.2,..,..,..,..,..,8,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Tunisia,TUN,24.9,19.2,..,9.3,..,..,..,..,4.4,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Turkey,TUR,..,..,5,4.8,4.1,3.7,3.2,2.9,3.1,2.5,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Tuvalu,TUV,..,..,..,16.1,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Uganda,UGA,..,..,54.4,..,..,49.7,..,..,..,52,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Ukraine,UKR,..,..,1.7,1,0.9,0.7,0.5,0.5,1.4,1.2,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,United Kingdom,GBR,..,..,0.2,0.3,0.5,0.2,0.2,0.3,0.3,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,United States,USA,..,0.9,..,1.3,..,..,1.2,..,..,1.4,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Uruguay,URY,..,..,2.5,2,1.5,1.4,1.2,1,0.9,0.8,0.6,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Uzbekistan,UZB,..,65.1,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Vanuatu,VUT,..,..,..,31.6,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Vietnam,VNM,..,..,..,16.5,..,13.4,..,11.4,..,8.9,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,West Bank and Gaza,PSE,..,..,4.9,5.3,4.9,..,..,..,..,6.2,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,39.3,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Zambia,ZMB,..,..,..,64.3,..,..,..,..,60,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Zimbabwe,ZWE,..,..,..,..,36.1,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,East Asia & Pacific,EAS,63.9,..,..,24.4,21.6,19.6,15.3,..,11.7,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Europe & Central Asia,ECS,..,..,..,6.1,5.7,5.5,5.1,..,4.9,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Fragile and conflict affected situations,FCS,57.8,..,..,46.9,46.6,45.4,44.7,..,44.6,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,High income,HIC,1.3,..,..,1,1,1,0.9,..,1,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,IDA total,IDA,59.9,..,..,49.2,48.3,47.1,46.3,..,45.1,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Latin America & Caribbean,LCN,23.9,..,..,12.6,11.9,10.8,10.5,..,9.8,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Low & middle income,LMY,51.3,..,..,32.3,30.3,29,27,..,24.9,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Low income,LIC,63.4,..,..,56.1,55.5,54.5,53.9,..,53.7,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Lower middle income,LMC,54.7,..,..,41.5,39.1,37.9,36.5,..,33.6,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Middle East & North Africa,MEA,22.7,..,..,14.5,14.5,14.4,14.1,..,14.8,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,South Asia,SAS,58.4,..,..,45.8,42.7,41.3,39.7,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Sub-Saharan Africa,SSF,59.2,..,..,54.6,53.6,52.6,51.7,..,50.6,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,Upper middle income,UMC,46.4,..,..,16.9,14.7,13.1,9.9,..,7.7,..,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,World,WLD,41.5,..,..,26.9,25.3,24.3,22.6,..,20.8,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,0.389,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Albania,ALB,..,..,..,..,..,..,..,..,..,..,0.621,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,0.523,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Angola,AGO,..,..,..,..,..,..,..,..,..,..,0.361,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,0.611,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,0.572,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Australia,AUS,..,..,..,..,..,..,..,..,..,..,0.803,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Austria,AUT,..,..,..,..,..,..,..,..,..,..,0.793,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,0.597,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,0.668,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,0.479,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,0.757,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Benin,BEN,..,..,..,..,..,..,..,..,..,..,0.406,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,0.618,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,0.424,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,0.56,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,0.676,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,0.369,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,0.38,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,0.493,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,0.394,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Canada,CAN,..,..,..,..,..,..,..,..,..,..,0.799,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Chad,TCD,..,..,..,..,..,..,..,..,..,..,0.293,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Chile,CHL,..,..,..,..,..,..,..,..,..,..,0.674,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,China,CHN,..,..,..,..,..,..,..,..,..,..,0.673,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Colombia,COL,..,..,..,..,..,..,..,..,..,..,0.593,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Comoros,COM,..,..,..,..,..,..,..,..,..,..,0.409,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,0.369,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,0.42,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,0.619,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,0.353,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,0.723,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,0.751,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,0.782,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,0.774,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,0.492,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,0.602,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,0.486,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,0.501,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Estonia,EST,..,..,..,..,..,..,..,..,..,..,0.747,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,0.409,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,0.385,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Finland,FIN,..,..,..,..,..,..,..,..,..,..,0.814,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,France,FRA,..,..,..,..,..,..,..,..,..,..,0.765,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,0.453,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,0.397,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,0.614,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Germany,DEU,..,..,..,..,..,..,..,..,..,..,0.795,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,0.439,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Greece,GRC,..,..,..,..,..,..,..,..,..,..,0.681,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,0.46,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,0.374,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,0.495,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,0.446,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Honduras,HND,..,..,..,..,..,..,..,..,..,..,0.49,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,0.822,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,0.703,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,0.74,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,India,IND,..,..,..,..,..,..,..,..,..,..,0.44,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,0.535,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,0.591,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,0.398,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,0.806,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Israel,ISR,..,..,..,..,..,..,..,..,..,..,0.763,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Italy,ITA,..,..,..,..,..,..,..,..,..,..,0.769,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,0.544,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Japan,JPN,..,..,..,..,..,..,..,..,..,..,0.844,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,0.562,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,0.746,..
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,0.518,..
